physical_time_s,yaxisdata,down_0,down_1,down_10,down_11,down_12,down_13,down_14,down_15,down_16,down_17,down_18,down_19,down_2,down_20,down_3,down_4,down_5,down_6,down_7,down_8,down_9,down_wall_0,down_wall_00_y,down_wall_01_y,down_wall_02_y,down_wall_03_y,down_wall_04_y,down_wall_05_y,down_wall_06_y,down_wall_07_y,down_wall_08_y,down_wall_09_y,down_wall_1,down_wall_10,down_wall_10_y,down_wall_11,down_wall_12,down_wall_13,down_wall_14,down_wall_15,down_wall_16,down_wall_17,down_wall_18,down_wall_19,down_wall_2,down_wall_20,down_wall_3,down_wall_4,down_wall_5,down_wall_6,down_wall_7,down_wall_8,down_wall_9,k_01,k_02,k_03,k_04,k_05,k_06,k_07,k_08,k_09,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30,k_31,k_32,k_33,k_34,k_35,k_36,k_37,k_38,k_39,k_40,k_41,o_01,o_02,o_03,o_04,o_05,o_06,o_07,o_08,o_09,o_10,o_11,o_12,o_13,o_14,o_15,o_16,o_17,o_18,o_19,o_20,o_21,orifice_down,orifice_mid,orifice_up,up_0,up_1,up_10,up_2,up_3,up_4,up_5,up_6,up_7,up_8,up_9,up_wall_0,up_wall_1,up_wall_10,up_wall_2,up_wall_3,up_wall_4,up_wall_5,up_wall_6,up_wall_7,up_wall_8,up_wall_9
1.0155999999999,11126.671129865,328.498166167517,-2514.12507068516,18.5797714304536,22.121173898578,18.6637288619791,15.9235929511086,6.68315663392864,11.7108666374411,11.3867062324544,9.71780301199993,6.6377767407139,0.4309123771489,-1366.42101626584,-0.132816206417895,-325.332417223958,-70.130575141663,55.6187752901091,30.3913451236241,31.1866018033224,24.7585768567487,16.6773368546901,-2543.15024560807,-2598.96947725007,-2275.64715384493,-864.97637805614,-232.249161919728,0.168322014136305,59.7477553725726,51.9488597188069,27.1940397946325,30.7498520978038,33.9486655366986,-2680.76139081512,28.3973067601471,25.2300942432613,25.2083926261618,24.527459591965,17.0441284993304,18.1506749669672,11.9861408467585,12.5066254011744,9.18523898754968,1.36979171839145,-1.62884495023307,-224.876157989559,-0.539063551725983,-192.896243787361,-8.53174195824193,48.8175286192379,79.3683342527712,33.2524686075321,40.6939898589115,26.2864537031059,-2680.76139081512,-2539.84315625813,-2551.03088512123,-2403.83547629434,-2174.34691582219,-2286.07736763544,-1933.33579731512,-2042.48215746648,-1697.39270713987,-1610.82596919545,-1307.28436282377,-1237.38839159576,-1400.13561106538,-1507.54977801799,-1253.82052125194,-1495.81955396607,-947.409561716156,-130.639177293318,-241.671593737262,-431.325405243588,-224.876157989559,129.464427282561,388.190381850845,-95.5432781510056,-389.886489767074,-512.52014698899,-397.093343914756,-389.600875996144,-224.532442988098,-342.89060681333,-213.183750725014,-2.87352650641393,61.1932940792646,57.8566209814136,8.61132982524893,-80.9080111174474,-145.09536588524,-184.138524318248,-154.318579658896,-164.724712367035,-192.896243787361,3752.31259477717,-129.722757783779,-1485.64600597892,-2420.91593230149,-2628.33775876419,-2429.31146365119,-2172.10907447868,-2524.52952854726,-3421.25728615512,-2464.36549937739,-2013.78654578405,-2104.89090388866,-1634.64070009931,-1974.49940436909,-4029.7366877662,-6213.11058997298,-5221.17419219636,-2050.0145382928,58.7635053292307,-399.149940989664,-2567.04834662841,328.498166167517,2573.21753402605,5767.82557473826,5767.82557473826,11112.8604714055,11123.9093308655,11116.0907345476,11116.9114873029,11117.7167850618,11119.0342678095,11119.9686045997,11121.8528060742,11122.1098407983,11121.6410052731,-1.79769313486232e+308,11115.9966697283,11126.671129865,11116.0638501688,11116.8766028859,11117.4220845943,11117.8911653457,11119.9565959406,11119.8603317927,11119.2534969884,11121.6467002133
1.0156999999999,11126.2674278176,324.488371192872,-2481.94849276828,24.7849868940775,28.2758339694989,25.2514822231544,22.2884704366351,12.723760393464,17.357605032474,15.7609500150983,13.1103485997394,8.89973735534359,1.4026053830605,-1407.98776736192,-0.111139482176992,-261.275756396141,-66.465934104545,61.9575318354343,35.5897434557583,36.0288888008137,30.1090234456626,22.4232411256941,-2548.45467660678,-2607.39657658197,-2290.57175102544,-862.463906145801,-227.963145277099,3.7806211940838,64.1371822556197,56.1835871594464,32.2858794041625,36.0783010285475,39.7823323203804,-2677.85374448313,34.7576575392111,31.4439670787672,31.6146204891723,31.0173404009137,23.3477464449754,24.1616249219929,17.3960435078772,16.9527169650637,12.5933051299039,3.61732131923391,-0.635990076933507,-253.691440250467,-0.529530875896177,-194.209190916796,-4.02342574681218,52.9027371490426,84.0515837394608,38.2086416319966,45.8333855979527,32.0736198593646,-2677.85374448313,-2537.21877562152,-2543.07022944389,-2404.28733230779,-2182.74506932372,-2278.42495183334,-1933.54788809205,-2039.61064810174,-1700.42193120166,-1591.52571250168,-1298.18733784099,-1247.38839359652,-1351.88806098158,-1487.53527707908,-1274.03966020466,-1476.99545505118,-1025.20338194686,-169.396823365544,-125.865187133685,-446.297306717297,-253.691440250467,94.3412921511522,330.646533680306,-61.5302185951823,-372.56506268461,-518.776490075978,-388.89673613541,-381.348199794628,-212.179465721665,-339.571481371433,-218.988250636409,-13.7871363319278,58.4253109913708,55.4853234544432,10.2588993854233,-75.6978336103309,-142.227424633303,-182.771652778961,-152.470889871734,-162.98835206933,-194.209190916796,3747.40345411062,-137.381852335631,-1493.71043677164,-2394.28453712918,-2655.28235755568,-2494.00364880607,-2261.04305540307,-2273.45365655372,-3313.66546509737,-2750.81273753882,-2078.25935116505,-2165.85979192485,-1594.58251801082,-1786.60839591175,-3429.43727521104,-5613.47713915594,-6091.84667862255,-2883.9281250683,-58.2770325221386,-179.586124072311,-1836.00716324474,324.488371192872,2570.13596696795,5764.63142804925,5764.63142804925,11108.3837456181,11123.5111296694,11111.8007075853,11112.8975543665,11114.1733984437,11115.9825857862,11117.3830235314,11119.7808478072,11120.4926577945,11120.5332912691,-1.79769313486232e+308,11111.5077686101,11126.2674278176,11111.7677790529,11112.843996029,11113.8806380265,11114.8374618092,11117.3887221417,11117.7940288659,11117.5702034078,11120.5062326455
1.0157999999999,11125.6132080723,319.65977169999,-2494.30284599844,31.1994095010565,34.8196425954927,31.9260051939479,28.3495699300952,18.2389745820222,22.1801757513243,19.8455309141501,16.1886886834262,11.0612805632564,2.64196087426278,-1437.05875718164,-0.0921068027399484,-269.186205633698,-63.0006216877015,64.6534636531951,40.7274925048765,40.9725869340058,35.8820251388902,28.4485094810363,-2554.76818417541,-2616.22292578364,-2306.13559125568,-861.145620232639,-223.871038953696,7.41851001483869,68.4104474505145,62.33791339926,37.5860099252353,41.7977367135998,45.9576167234489,-2676.94995265134,40.9999202180039,37.7597886933596,38.1705178630927,37.4939900855877,29.5231842025602,29.8003146421028,22.3124489150691,21.0568256074127,15.6419621185712,5.82677797964902,0.64832882692177,-267.206353943973,-0.518492317739075,-195.815805127369,-0.0996487903708741,56.9593036569698,89.2366713610482,43.3996623570871,51.5584693367218,38.1987318033035,-2676.94995265134,-2535.1759867959,-2533.75258781065,-2402.08510538307,-2194.68582069695,-2268.78320395986,-1932.08443206589,-2031.68211589954,-1701.67349863344,-1577.85031204107,-1293.24224389429,-1263.97897720866,-1306.06571619473,-1465.88205243353,-1299.41465505674,-1458.96184471495,-1089.37630557905,-212.346622851503,-13.2538575216259,-458.638456894162,-267.206353943973,63.6451735761836,271.429071347232,-23.9965337569026,-357.428110118998,-521.647423938801,-382.76038415117,-374.224241462802,-207.015592237173,-336.582611662942,-224.979347238176,-24.0342197504167,55.1058882569037,52.6195893862363,10.6389832079773,-70.8703428327097,-139.069960227849,-181.208664813975,-150.678971547786,-161.263913981552,-195.815805127369,3742.30125869686,-146.224895173963,-1503.34347242929,-2359.1411245012,-2656.50761728392,-2568.04696901054,-2367.40305891106,-2018.89467603999,-3107.70327648257,-3027.16875337203,-2201.45559351886,-2255.27025529322,-1557.74732374126,-1658.66232518374,-2883.76431613949,-4933.57533862979,-6669.32123089725,-3981.01051691464,-433.692946375915,-32.1878802342912,-1284.21813673327,319.65977169999,2566.03342102598,5760.75171848296,5760.75171848296,11103.1457336774,11122.8302775231,11106.8539337813,11108.283335014,11109.964652261,11112.190182764,11114.1161244044,11117.1088536833,11118.471356653,11119.1913548908,-1.79769313486232e+308,11106.2424478778,11125.6132080723,11106.8098791154,11108.2267250143,11109.6814678513,11111.0386149916,11114.1410984037,11115.1270307099,11115.555407502,11119.1486287585
1.0158999999999,11126.428269846,315.423033058876,-2527.87671733673,37.4253450804054,41.1532042480944,38.3091422506361,34.3102162380687,23.6877078459547,26.7285057261648,23.5231497671033,18.9508290093182,12.8452811144207,3.58486263012371,-1465.02776843012,-0.098295388706255,-348.192076348313,-60.3358851833809,59.610196499967,45.3113724013939,46.1921485274432,41.5795649913967,34.3244887240034,-2561.00426736405,-2625.38030660655,-2322.06918334948,-860.876518420603,-219.936901651715,10.9706981350671,72.3770429408795,66.8473379706996,42.693284460823,47.2517851938302,51.8513972653308,-2679.32626844531,47.2844601466111,43.94422368575,44.4682716851848,43.7356985901785,35.5530687997442,35.2885889772525,26.9284487254873,24.7319955064843,18.3837649589081,7.65587778746211,1.58271890788571,-270.695578260898,-0.513460184987966,-197.487852754901,3.74319995648777,61.3177799259951,94.0479511032906,48.4962114360117,57.2912041904918,44.1039965814064,-2679.32626844531,-2533.26316978285,-2524.04339419946,-2399.72060600999,-2208.71262472878,-2260.50379496341,-1927.08972705292,-2023.13603330159,-1701.41112893143,-1565.23008416231,-1286.03596046369,-1276.3361203081,-1263.96667294861,-1443.83455086076,-1323.18964637193,-1420.40566229971,-1134.60636277664,-261.697851553458,102.66143782653,-457.568097777039,-270.695578260898,37.063214570935,233.518117921295,11.8488724849226,-342.415869433764,-524.09239018958,-374.454582093177,-365.162175412673,-194.995875419346,-333.907618907237,-229.615375564659,-34.3028149683652,51.9101565433382,49.099372026673,10.2743691715115,-66.3037666871047,-136.177989958269,-179.838179806303,-149.139831924757,-159.605766244933,-197.487852754901,3736.91311553211,-155.687896938175,-1513.5229733767,-2314.24933276221,-2639.96764408838,-2626.78672938744,-2483.63308363276,-1818.79759207417,-2828.38711500143,-3290.02077978903,-2396.27109423405,-2317.34119084048,-1618.47213773063,-1571.10756830525,-2428.83124559092,-4280.8614023723,-6862.69678193953,-5064.54250972465,-847.446534985717,-49.5738608558852,-694.165273611759,315.423033058876,2562.27182225532,5757.47828597764,5757.47828597764,11099.0838782622,11123.6500168201,11103.1347315195,11104.8585956058,11106.9153700626,11109.6121773035,11112.073266824,11115.7324751453,11117.8653841238,11119.2974937379,-1.79769313486232e+308,11102.1585541515,11126.428269846,11103.1044228798,11104.8187249758,11106.6229974935,11108.4582584902,11112.1141381218,11113.7391872091,11114.9010155897,11119.2481045157
1.0159999999999,11126.1474563056,311.236283737389,-2589.8660702233,43.6412155811173,47.2239573087064,44.3464515311734,39.6993255694069,28.3363016169718,30.7358571346385,26.6102497655833,21.1734192673488,14.1489405261153,4.17877381520741,-1497.61240505829,-0.055445478521974,-373.268717710381,-58.7204216125255,66.1910913139334,49.8475806154751,51.6232779853686,47.2927742113771,40.4353762074673,-2567.95314851582,-2634.88182313514,-2338.10534396749,-861.772107983281,-215.590216344765,14.5736382529293,75.3155181799887,71.4190904757257,48.0582237887855,52.8955860633482,57.7837855981142,-2674.57266129398,53.423860011117,50.1391420144408,50.5461153838822,49.5568516694926,41.1100342197397,40.0078673586567,30.9502083211014,27.8494015419403,20.6102239547532,9.03291923184441,2.15824135347947,-263.323485625973,-0.502156668522177,-198.660529498666,8.07753875964351,65.5546411833434,98.9213755710895,53.8328390112078,63.0758740747845,50.1966994572102,-2674.57266129398,-2530.743225926,-2517.12447993491,-2398.00463296634,-2223.99266110913,-2253.18046538582,-1923.90306259456,-2016.20479391124,-1702.79450227851,-1562.71064120593,-1281.70776482517,-1287.09851447277,-1222.02127546051,-1418.13311501355,-1353.28905057288,-1368.41815275977,-1167.40962378761,-306.232027240666,203.198496253955,-425.636966708455,-263.323485625973,24.8115555175609,211.7357487304,45.5980992396512,-327.092306676509,-524.396322415367,-367.164453844067,-355.207106445854,-188.297387830821,-331.319684182343,-234.828060225505,-43.6605628314558,49.3404597098709,45.2346237154065,9.18431302702313,-61.7382160826079,-133.02542296335,-178.576011621777,-146.541523310296,-157.978528733182,-198.660529498666,3731.07196753778,-165.565718883017,-1526.46551226696,-2285.20168741974,-2615.70614385304,-2668.18996803849,-2602.53421369243,-1696.38925897295,-2566.25989005122,-3460.42392328791,-2651.65612516873,-2359.19129652773,-1714.82457473263,-1510.80088605887,-2118.08846747996,-3650.96704177608,-6675.95129918446,-5884.44588045028,-1603.85888301328,-248.266717802635,-276.86106368256,311.236283737389,2558.28084974611,5753.86840605879,5753.86840605879,11094.5830429998,11123.3914192169,11098.7930839364,11100.7805822616,11103.1521708829,11106.2571056687,11109.1617027403,11113.4417533976,11116.2905144399,11118.377338782,-1.79769313486232e+308,11097.6143552089,11126.1474563056,11098.7643300082,11100.7502696546,11102.8405670931,11105.1008990145,11109.2178316645,11111.4130829636,11113.2943242011,11118.3161712746
1.0160999999999,11127.2620635887,307.477134962436,-2664.3583356016,49.1355898338832,52.4404612425181,49.6226095338226,44.3070883438562,32.3352297970597,34.1750029602065,29.1888569312682,23.1172119107849,15.425990934687,4.77317206572221,-1538.8210319186,0.0166966139079508,-308.895760653866,-58.952532764969,72.3773048123935,53.6496558666479,56.6412195762835,52.5331314107311,45.9231053914799,-2574.87056624139,-2644.12678531615,-2354.55810474292,-862.64793216514,-211.338444517951,17.8754980870913,79.014009155043,74.9637498418557,53.0262331435543,57.9514288618282,63.2491769559863,-2668.66004347007,59.0291287837423,55.621590692644,55.8677482774185,54.5970291547818,45.7835981853514,44.1042942886718,34.3561692623798,30.5384449378724,22.520261561463,10.2817465160518,2.73747360568176,-245.843061970618,-0.490806388846883,-200.066033702199,12.23401216242,69.3902917736376,103.349796253669,58.6064908523349,68.1736066251057,55.5747849442658,-2668.66004347007,-2529.04531055873,-2508.2635755751,-2397.47058512411,-2240.3717757101,-2243.90341185366,-1917.99918167048,-2005.63423622561,-1707.03025760081,-1559.72140160074,-1276.4475140275,-1293.27856102305,-1180.69132599927,-1389.18463232598,-1382.7268812984,-1336.12622100753,-1196.79570328468,-343.117592523424,301.25755577003,-368.703729469506,-245.843061970618,16.8540387004338,194.338309489657,75.5232049766061,-311.612668078931,-525.834865549958,-361.580559256238,-345.310093905093,-185.445095430415,-327.93911410231,-239.738754713023,-52.2501393165678,45.4586663960587,41.7120070602187,8.00595780051988,-57.7342781068176,-130.244309571535,-177.232475467037,-145.137986468033,-156.460427653788,-200.066033702199,3725.05904563392,-173.183494481864,-1548.44798827549,-2271.48571499971,-2569.53187642945,-2703.03259212617,-2726.80183527051,-1662.73773248289,-2296.10661248781,-3486.44841534339,-2910.68271542682,-2454.294021353,-1882.44673557915,-1494.75656336491,-1922.50692454166,-3080.93451350481,-6200.84151177885,-6439.58961285742,-2277.36368883096,-556.356184866738,-31.9382235931282,307.477134962436,2554.63974227198,5750.61768748223,5750.61768748223,11090.8856615169,11124.5246830848,11095.8472514355,11098.3537514102,11101.1907900674,11104.7921459816,11108.1657975113,11113.0072380087,11116.427520837,11119.0038399562,-1.79769313486232e+308,11093.8661726638,11127.2620635887,11095.8050675135,11098.3340528441,11100.8783695689,11103.6346542455,11108.241905738,11110.9445335497,11113.3986090204,11118.9258539202
1.0161999999999,11127.5023752588,304.36453956402,-2733.69285548763,53.7736056125786,56.7793888486234,54.195572222972,48.0564978617089,35.5067581392453,36.7443568120923,31.107399922824,24.4872050295276,16.3423985098248,5.2234515893016,-1588.09545115394,0.0654234744806381,-279.582401155925,-57.9462198167144,79.994467653951,56.8511054273528,61.2399976826171,57.1203051919134,50.5013290301493,-2581.40997292999,-2652.87587022015,-2370.4697994325,-864.449949014318,-206.762451260925,20.9005808223313,82.7450517133146,78.1557587996592,57.43198548256,62.4556451466619,67.9341114185571,-2665.08730165465,63.7990629415906,60.2595267257541,60.3054347780561,58.7049838767572,49.4895025875335,47.4119151047501,36.9484646369619,32.5077731230474,23.8275498424303,11.1742174160841,3.09344871553064,-229.405891921281,-0.497043549624866,-201.916452343102,15.7353560681737,72.9024608414876,107.362920902179,62.8789977584153,72.4861127635331,60.1519656189196,-2665.08730165465,-2526.14349825777,-2497.59773471714,-2394.8519089227,-2256.13838065916,-2233.02797555889,-1913.80499744188,-1993.91676237607,-1708.23957816194,-1562.7704908032,-1270.64606233747,-1296.66908366829,-1141.58125282042,-1358.38735213656,-1403.45113975495,-1312.16965782352,-1208.09229121418,-384.339543098762,384.315347716506,-288.524326919164,-229.405891921281,16.8721803674812,185.42648373157,102.99439988777,-294.596147580748,-527.132779887511,-358.886640051878,-336.588656022724,-182.185648722299,-324.102418166824,-243.942967657496,-60.0598081057515,41.3606455075503,37.3092731616991,7.37455589668477,-54.2290733314485,-127.784768881221,-176.512978263511,-144.605047711945,-154.937076799214,-201.916452343102,3720.36721931558,-173.951803930628,-1572.70654010329,-2267.17718240652,-2511.55807892122,-2711.17541374851,-2851.88755604071,-1742.49717900627,-2036.48258209592,-3370.78630258867,-3206.75382365849,-2619.8861905478,-2119.37152849676,-1490.71703052907,-1745.01419859519,-2615.32361191963,-5559.21647999032,-6626.11666537331,-3183.67799265578,-1002.46260857851,-26.4185428533728,304.36453956402,2551.53330495931,5747.92358817176,5747.92358817176,11088.1421771482,11124.771787338,11093.0766862838,11095.8337146202,11099.0081173341,11103.0138438331,11106.753186453,11112.0080835763,11115.8478891313,11118.7993477964,-1.79769313486232e+308,11091.1127039373,11127.5023752588,11093.0541288652,11095.8014280519,11098.682874841,11101.8646290313,11106.8280655393,11109.9269673672,11112.803261105,11118.7103320716
1.0162999999999,11126.9002398537,300.686368880909,-2799.22058759557,57.4298952839377,60.0293451507604,57.027502461844,50.5758679312459,37.5197715197123,38.3552501565629,32.3461841780812,25.311266605082,16.7923350841767,5.37670912280131,-1613.00542811107,0.175399530070297,-288.296629602501,-57.5631588393722,83.5530670340672,59.7294618312268,65.465936721119,61.0852473763802,54.1818904063782,-2587.80747923894,-2661.1168857021,-2386.42019519317,-866.173997931855,-203.46888788579,23.4271596826175,85.4937461261125,81.5263050343505,61.2384959559719,66.195194937679,71.7995509012338,-2661.57251460952,67.4992923247338,63.9709779804478,63.6435484260592,61.4996279781105,51.9844973086982,49.4988219393882,38.6085328913148,33.7336270544385,24.6380778406488,11.6166292424655,3.280706101335,-214.886100815202,-0.495752728901702,-203.759961832889,18.9729449947952,75.8419382932018,111.289444411036,66.5897850121898,76.2958684587115,63.9288227985436,-2661.57251460952,-2524.28357150363,-2487.73267373091,-2396.41221283083,-2272.2752094803,-2224.0450239643,-1910.64026094478,-1983.07249326611,-1711.09020603427,-1559.8948763037,-1264.8465477334,-1297.06861183697,-1106.34399737686,-1331.54115914077,-1412.27265334887,-1281.75976127792,-1218.01105405211,-433.352377950088,447.368921192209,-197.600678330113,-214.886100815202,16.6663278596468,145.913113156319,126.767250261002,-278.563789925275,-529.0377890247,-357.165974586794,-332.790801183325,-183.100761573144,-321.680178155591,-247.780621558918,-67.4661083791414,36.6121251876147,32.9220564916655,5.54397016164318,-50.8255069165916,-125.806234738099,-176.129268841617,-143.907690237274,-153.707835354804,-203.759961832889,3716.42742083505,-177.718935800252,-1599.83440696694,-2275.86984383445,-2456.67091322097,-2702.88852591203,-2953.22796506594,-1903.3181416226,-1795.46833623431,-3173.53806078126,-3415.46792728266,-2803.98932018964,-2328.02503201447,-1484.17792352136,-1609.53628913963,-2238.82261807748,-4932.9336574607,-6467.10839357487,-4177.89454354166,-1693.67842264678,-205.07786498834,300.686368880909,2547.65107124992,5744.60491867535,5744.60491867535,11085.5566707931,11124.1671966271,11090.3245400215,11093.1185836731,11096.5113333725,11100.7843235615,11104.8039808619,11110.3724085904,11114.5353262579,11117.8145509036,-1.79769313486232e+308,11088.5212976853,11126.9002398537,11090.2741952921,11093.0605577734,11096.1748418898,11099.6228645113,11104.8665674067,11108.2932394034,11111.4703170157,11117.7072546989
1.0163999999999,11125.798491687,297.317953763834,-2836.42510427283,60.2148645569949,62.4548072983992,58.9073488090119,52.2103534616072,38.6628096993479,39.205057919837,32.9666019628954,25.675289569189,16.9848952181214,5.48078183822777,-1595.7379989747,0.228360014108669,-293.72229354188,-56.8258989074118,86.8021030781991,61.9828344422898,68.2560917494786,64.2627170883166,57.3618210586287,-2593.2569588177,-2668.14083141612,-2403.01320279314,-870.654502691707,-200.214666080226,25.5188970577241,88.0434469990042,84.3746407244547,64.3901786292732,69.1669287390571,74.8720998043818,-2655.2738379395,70.3512258211861,66.8078915400191,66.146644919173,63.5951075673473,53.7053081135063,50.4762547132837,39.4511245621193,34.3333030145001,24.9977655627295,11.8200213153507,3.41953190558173,-215.729519118124,-0.485102189797115,-205.664189301816,22.2271305690454,78.4813754461049,114.410557511507,69.6083802695754,79.4424818134438,66.9811295498179,-2655.2738379395,-2521.72553433615,-2478.86978118057,-2395.90381154213,-2287.64722229132,-2217.17566463802,-1904.85282266725,-1972.75845242778,-1711.51013315625,-1558.86616969534,-1258.41194947794,-1298.04981562858,-1073.45343959881,-1304.39808041609,-1408.31106121701,-1233.91490515222,-1207.08421933333,-455.936426708491,496.9749974835,-96.6202608984519,-215.729519118124,24.8726830985985,134.341942941607,148.000162337871,-263.317500325317,-526.751202362013,-356.450684694429,-328.202272456863,-178.19197506614,-319.659148057659,-249.952420709128,-74.6767247282272,30.7589432459382,28.5345788387895,3.4023397294185,-47.8834779828465,-124.053768744983,-175.939053085507,-143.752967361708,-152.767418662847,-205.664189301816,3713.54789424372,-182.004467587439,-1622.93294151089,-2302.04558925286,-2411.53805889684,-2667.21621024275,-3004.30091807666,-2071.83430432037,-1616.90508026721,-2846.880003831,-3575.56162342913,-3014.39320532994,-2531.43963227097,-1549.73498826703,-1512.28281372941,-1994.77094558895,-4291.31038156403,-6041.25182943071,-5021.56592502411,-2335.82712049691,-436.94227506408,297.317953763834,2543.81600298266,5741.04341998916,5741.04341998916,11083.3302064357,11123.078475038,11088.0245639429,11090.779957208,11094.2967629172,11098.7294020661,11102.9443803609,11108.7264481888,11113.0826950941,11116.5427318042,-1.79769313486232e+308,11086.3002763713,11125.798491687,11087.9662391189,11090.7004173746,11093.954155769,11097.5639822671,11103.0128781117,11106.6480602618,11109.994256405,11116.4122488952
1.0164999999999,11123.5602371736,294.035333978465,-2844.17222162351,62.2889046724481,64.080755579854,60.1852438127794,53.1931229472105,39.0878218603456,39.4194424439644,33.1618646334324,25.7497841851044,17.0055546017517,5.55312287198807,-1576.65215359031,0.267815381425813,-272.874162797894,-61.2268563285996,90.6635555710189,64.6189987466502,70.7709486211776,66.7930782656812,59.7620338671738,-2598.01585967413,-2674.01293218796,-2418.65458300889,-874.945293262244,-196.25107867617,27.326211269946,90.3036137976384,86.8153751006628,66.8929145258423,71.5534189776272,76.9017191848386,-2648.97016741288,72.5698783133974,68.8344833513368,67.9436279342944,65.0653789799989,54.7721520177045,50.9872926558537,39.6729564653769,34.4773498929698,25.0577134553884,11.8818476859455,3.47918204884138,-221.661241400552,-0.475022000271869,-208.131465110627,24.783063717758,80.8158330843992,116.991053507565,72.1638534283793,81.8645722210414,69.3685593200373,-2648.97016741288,-2520.47578741827,-2466.57603355395,-2393.28639499519,-2301.22838453565,-2213.43747801512,-1898.96110060104,-1962.09127642161,-1712.1230378062,-1554.47331292917,-1251.37785853028,-1283.0932533786,-1042.29222740593,-1276.84829678671,-1410.1814623594,-1188.5134015754,-1244.76848227849,-487.356404545097,511.740646687029,15.0284611603324,-221.661241400552,36.3899641791032,115.811360171536,161.121053023306,-248.69907791006,-520.931865103121,-355.670091850667,-324.575994410584,-180.267613157978,-316.299961036427,-251.804548032399,-82.9934893593223,24.7749730195115,23.1097260920479,0.41130349709121,-45.307497810913,-122.577783417666,-175.674169525328,-143.36890908457,-152.232394105707,-208.131465110627,3711.02472916423,-186.195391043035,-1639.18440826784,-2341.18398843536,-2372.16373121443,-2611.70932464249,-3002.49458474359,-2388.93712314633,-1532.23970981578,-2551.24763718486,-3544.46182558304,-3178.57458829638,-2806.03149427999,-1815.28369697911,-1457.37427883328,-1812.88137000025,-3762.40406629045,-5467.36303878414,-5592.67253340532,-3155.73173031321,-893.39203348052,294.035333978465,2539.96774884104,5737.16770359383,5737.16770359383,11080.8204441653,11120.8577619107,11085.4884248951,11088.1891272299,11091.7455251968,11096.2342161676,11100.5170206439,11106.3582410935,11110.7542254193,11114.2587960029,-1.79769313486232e+308,11083.8028627289,11123.5602371736,11085.4345488219,11088.1007052221,11091.4031734936,11095.0728265462,11100.5945276059,11104.2629497851,11107.6387263242,11114.1139169714
1.0165999999999,11120.8221961916,290.763921552082,-2821.54873294656,63.2048673484814,64.5192678400214,60.3343295469276,52.9344360213744,38.3977535095521,38.6972804623264,32.5426177244566,25.198401557268,16.6519493624885,5.40580078695495,-1558.83300740672,0.303528991815765,-234.495826225538,-60.843655022822,94.061511773721,66.5885989794463,72.2955200820493,68.2547256703387,60.8788816323536,-2601.66705018465,-2678.16257934885,-2434.34041127372,-878.85690967707,-193.09649940035,28.3742347007015,91.5714660186873,88.2776833201516,68.5412149851057,72.8967089601868,77.3870324119765,-2643.84490361142,73.3136727162034,69.6628306996704,68.5875289890499,65.2809463389948,54.5177209743538,50.5105096178769,38.9496674557374,33.8312182729662,24.5225941619032,11.510927610481,3.29688687575173,-250.719725111537,-0.483950573272253,-210.98738921787,26.6918340824913,82.3633931945367,118.055271111104,73.7166316114092,83.190193956936,70.5887442743493,-2643.84490361142,-2519.40766182978,-2454.57773478883,-2389.25487425606,-2312.22919111718,-2215.86787523073,-1894.04246382263,-1949.07465830579,-1713.70542342331,-1554.84214030154,-1248.0398604864,-1261.50420184108,-1011.02074113961,-1248.99504208141,-1409.03146290915,-1151.43327445928,-1324.59720595575,-544.234798159642,504.32057306367,120.142695055252,-250.719725111537,52.3793360400654,89.0301531929237,170.847254646743,-236.405061737514,-513.372254295933,-356.504368783281,-323.861232547474,-180.783717795943,-315.267203153393,-253.986093577828,-91.4329790428956,18.2567816286912,17.3942322502445,-4.54266750646395,-43.0845902677819,-121.646443228606,-175.784675479769,-143.356236383482,-151.823994313955,-210.98738921787,3708.69708141702,-189.949205452207,-1651.71401904087,-2387.17884296204,-2342.5269970946,-2537.80541901795,-2972.96181917708,-2653.83908108569,-1571.00226390799,-2240.64035992207,-3380.27312076597,-3311.15333491,-3090.95477095053,-2086.5705679105,-1398.00827124045,-1642.95671464229,-3300.5628888225,-4909.52326872801,-5887.38923814261,-4039.48388662692,-1315.83785012561,290.763921552082,2536.00506899122,5732.94362443424,5732.94362443424,11078.2352758939,11118.1198443599,11082.9865875957,11085.6781450256,11089.2153118372,11093.6763648742,11097.9325389317,11103.7242076321,11108.0695193832,11111.5404172009,-1.79769313486232e+308,11081.2355515155,11120.8221961916,11082.9377417904,11085.5942186314,11088.8762982646,11092.5111911074,11098.0487731448,11101.6093395188,11104.9295564566,11111.3913870931
